sujeto,grupo,canal,condicion,n_trials,peso_min,peso_max,peso_efectivo
co2c0000351,control,TP8,S2 match,18,0.0,0.1429501386133602,11.468552679672927
co2c0000351,control,TP8,S2 nomatch,24,0.0,0.13597436732338855,13.906640207177652
co2c0000352,control,P8,S1 obj,17,0.0,0.22563195956420654,8.653899149346625
co2c0000352,control,P8,S2 match,27,0.0,0.11261843341629574,14.23133210683228
co2c0000352,control,P8,S2 nomatch,17,0.0,0.20414218814193394,8.165979491205597
co2c0000352,control,PO8,S1 obj,17,0.0,0.16776295217573534,10.824367417598658
co2c0000352,control,PO8,S2 match,27,0.0,0.11041641950030323,13.203105912664773
co2c0000352,control,PO8,S2 nomatch,17,0.0,0.21897832128178504,8.16683498770174
co2c0000352,control,T8,S1 obj,17,0.0,0.13609082822379545,11.755399738877385
co2c0000352,control,T8,S2 match,27,0.0,0.09487043651225024,16.63836389126367
co2c0000352,control,T8,S2 nomatch,17,0.0,0.23389820168235767,7.820990855891566
co2c0000352,control,TP8,S1 obj,17,0.0,0.19844446865107762,7.90651497140557
co2c0000352,control,TP8,S2 match,27,0.0,0.1316789104522847,14.358527463970546
co2c0000352,control,TP8,S2 nomatch,16,0.0,0.1806752827422885,8.991420583044988
co2c0000354,control,P8,S1 obj,47,0.0,0.09678335723050009,20.593813961613417
co2c0000354,control,P8,S2 match,19,0.0,0.11846062018343198,12.964652485261094
co2c0000354,control,P8,S2 nomatch,25,0.0,0.10486030552725241,14.96429220535744
co2c0000354,control,PO8,S1 obj,47,0.0,0.09317420653331705,20.734009019440503
co2c0000354,control,PO8,S2 match,18,0.0,0.1296189362792354,12.22649588823488
co2c0000354,control,PO8,S2 nomatch,25,0.0,0.11917770182966367,15.375052261925253
co2c0000354,control,T8,S1 obj,47,0.0,0.09615604780733346,19.63274096592133
co2c0000354,control,T8,S2 match,18,0.0,0.11992806890665986,11.937796308638115
co2c0000354,control,T8,S2 nomatch,25,0.0,0.13677977603713054,12.083652737342343
co2c0000354,control,TP8,S1 obj,47,0.0,0.09590626955260963,18.842681302825753
co2c0000354,control,TP8,S2 match,18,0.0,0.1433253715108702,10.73602134316377
co2c0000354,control,TP8,S2 nomatch,25,0.0,0.11983807936123432,14.602327669953585
co2c0000355,control,P8,S1 obj,37,0.0,0.06690020175315746,23.895722968640627
co2c0000355,control,P8,S2 match,15,0.0,0.18563116539468977,8.556259043925063
co2c0000355,control,P8,S2 nomatch,15,0.0,0.2046254574662217,7.779753019270679
co2c0000355,control,PO8,S1 obj,37,0.0,0.06899453686544293,22.437648187497388
co2c0000355,control,PO8,S2 match,15,0.0,0.17140327221683213,9.423900583705876
co2c0000355,control,PO8,S2 nomatch,15,0.0,0.15633379757194685,9.10850893237486
co2c0000355,control,T8,S1 obj,37,0.0,0.1121147206715837,16.67250904106781
co2c0000355,control,T8,S2 match,15,0.0,0.18741334520649947,7.701668800777198
co2c0000355,control,T8,S2 nomatch,15,0.0,0.19215836692031885,7.385553072463411
co2c0000355,control,TP8,S1 obj,37,0.0,0.12130165973483513,15.657366015615315
co2c0000355,control,TP8,S2 match,15,0.0,0.25621913304475274,7.444817895818134
co2c0000355,control,TP8,S2 nomatch,15,0.0,0.20253116807648044,8.434171123680102
co2c0000356,control,P8,S1 obj,49,0.0,0.1270890755521142,19.74765538434709
co2c0000356,control,P8,S2 match,27,0.0,0.12856980883768787,13.316951600215996
co2c0000356,control,P8,S2 nomatch,22,0.0,0.13726938643472217,12.721456195327328
co2c0000356,control,PO8,S1 obj,49,0.0,0.10389044999208488,23.770627035799208
co2c0000356,control,PO8,S2 match,27,0.0,0.2964397192155926,7.530041706193658
co2c0000356,control,PO8,S2 nomatch,21,0.0,0.1396365448804855,12.758834397357099
co2c0000356,control,T8,S1 obj,49,0.0,0.14320316225151525,17.67727710933427
co2c0000356,control,T8,S2 match,27,0.0,0.14225948899460897,12.48348667389824
co2c0000356,control,T8,S2 nomatch,22,0.0,0.13549178368672551,13.922158073110557
co2c0000356,control,TP8,S1 obj,49,0.0,0.13615399467700057,18.170807051221537
co2c0000356,control,TP8,S2 match,27,0.0,0.08975531408284927,16.51333728759317
co2c0000356,control,TP8,S2 nomatch,22,0.0,0.1663964269730964,10.374833819296608
co2c0000357,control,P8,S1 obj,41,0.0,0.08134534431112943,24.762714022104685
co2c0000357,control,P8,S2 match,24,0.0,0.11314197857187497,15.388327675962781
co2c0000357,control,P8,S2 nomatch,23,0.0,0.12663396019538248,12.891930413599633
co2c0000357,control,PO8,S1 obj,41,0.0,0.08805949333109021,22.11438346459436
co2c0000357,control,PO8,S2 match,24,0.0,0.11803075901110402,14.898757979938592
co2c0000357,control,PO8,S2 nomatch,23,0.0,0.12613433609840558,13.260780660910992
co2c0000357,control,T8,S1 obj,41,0.0,0.054738781576469865,27.50993782833299
co2c0000357,control,T8,S2 match,24,0.0,0.15979663152347168,12.620005010604448
co2c0000357,control,T8,S2 nomatch,23,0.0,0.16629841899651396,9.556637717585565
co2c0000357,control,TP8,S1 obj,41,0.0,0.06771355881830705,27.937740798253845
co2c0000357,control,TP8,S2 match,24,0.0,0.11324717533168288,14.143679779562309
co2c0000357,control,TP8,S2 nomatch,23,0.0,0.11113905844854165,14.490851533616787
co2c0000359,control,P8,S1 obj,33,0.0,0.12130422016130102,14.154277160002891
co2c0000359,control,P8,S2 match,17,0.0,0.20013504770085122,7.465001320558991
co2c0000359,control,P8,S2 nomatch,18,0.0,0.14863905513674863,9.383026434107139
co2c0000359,control,PO8,S1 obj,32,0.0,0.12449369373375124,14.013939495420033
co2c0000359,control,PO8,S2 match,17,0.0,0.22925930543092451,6.478365356940854
co2c0000359,control,PO8,S2 nomatch,18,0.0,0.19089285624765978,9.169973324292977
co2c0000359,control,T8,S1 obj,33,0.0,0.10924623605708085,16.62478303168507
co2c0000359,control,T8,S2 match,18,0.0,0.1429539686015409,11.776024537555605
co2c0000359,control,T8,S2 nomatch,18,0.0,0.21938279486977816,8.37077419592757
co2c0000359,control,TP8,S1 obj,33,0.0,0.13439572938563146,13.756262204722272
co2c0000359,control,TP8,S2 match,18,0.0,0.22188368502316544,7.295220844307728
co2c0000359,control,TP8,S2 nomatch,18,0.0,0.20284296808489058,8.32858425466863
co2c0000362,control,P8,S1 obj,45,0.0,0.09045939882523438,19.379443622754085
co2c0000362,control,P8,S2 match,18,0.0,0.1157546304309981,11.452760296809346
co2c0000362,control,P8,S2 nomatch,18,0.0,0.1102126616479733,12.027788615960896
co2c0000362,control,PO8,S1 obj,45,0.0,0.08912903758309197,21.46298805112603
co2c0000362,control,PO8,S2 match,18,0.0,0.13883347948916994,11.6415846229398
co2c0000362,control,PO8,S2 nomatch,18,0.0,0.1763095562694736,9.772422052731287
co2c0000362,control,T8,S1 obj,45,0.0,0.12309222220260096,18.600964571795696
co2c0000362,control,T8,S2 match,18,0.0,0.11873611783827932,11.02884068327573
co2c0000362,control,T8,S2 nomatch,19,0.0,0.16373694122056906,10.820331870748605
co2c0000362,control,TP8,S1 obj,45,0.0,0.12039244576712874,17.711407905510608
co2c0000362,control,TP8,S2 match,18,0.0,0.122178153251647,12.125290203172387
co2c0000362,control,TP8,S2 nomatch,19,0.0,0.2319023206836789,8.691325134241113
co2c0000363,control,P8,S1 obj,55,0.003919052251891318,0.034858226524831094,44.02221799324513
co2c0000363,control,P8,S2 match,27,0.0,0.09742978884274475,17.71049044609246
co2c0000363,control,P8,S2 nomatch,28,0.0,0.15008219189426472,12.1941902432938
co2c0000363,control,PO8,S1 obj,55,0.0,0.03782841271604931,43.909571256033
co2c0000363,control,PO8,S2 match,27,0.0,0.09530792776020348,17.682669419597016
co2c0000363,control,PO8,S2 nomatch,28,0.0,0.13584646784449558,12.648997096429866
co2c0000363,control,T8,S1 obj,55,0.0,0.04363331678120738,35.1622124965102
co2c0000363,control,T8,S2 match,27,0.0,0.14612898610699415,12.57495621791762
co2c0000363,control,T8,S2 nomatch,28,0.0,0.10752122631711211,14.482601006974882
co2c0000363,control,TP8,S1 obj,55,0.0,0.040347429459693746,40.23514739609822
co2c0000363,control,TP8,S2 match,27,0.0,0.11223601751344918,18.496643703232174
co2c0000363,control,TP8,S2 nomatch,28,0.0,0.12121596294008226,13.513338404205122
co2c0000364,control,P8,S1 obj,47,0.0,0.06287112368571708,25.812698165091167
co2c0000364,control,P8,S2 match,24,0.0,0.11877004931046267,12.477023523303794
co2c0000364,control,P8,S2 nomatch,27,0.0,0.14100975428912818,11.146151832375509
co2c0000364,control,PO8,S1 obj,47,0.0,0.06697406679868692,24.04234091550776
co2c0000364,control,PO8,S2 match,24,0.0,0.17077207384857573,13.258951756864999
co2c0000364,control,PO8,S2 nomatch,26,0.0,0.14824881559387604,14.009556741604156
co2c0000364,control,T8,S1 obj,47,0.0,0.10090681976254653,17.016788861601402
co2c0000364,control,T8,S2 match,24,0.0,0.11291110264707767,13.521683108821541
co2c0000364,control,T8,S2 nomatch,27,0.0,0.11961458128751384,14.932049874839889
co2c0000364,control,TP8,S1 obj,47,0.0,0.09274327060143117,18.681931490264432
co2c0000364,control,TP8,S2 match,24,0.0,0.11202961620703254,13.891331827970447
co2c0000364,control,TP8,S2 nomatch,27,0.0,0.11750190759587462,12.90332396024228
co2c0000367,control,P8,S1 obj,51,0.0,0.05281972793959049,33.84256980598062
co2c0000367,control,P8,S2 match,26,0.0,0.10658005182813761,14.236982866413351
co2c0000367,control,P8,S2 nomatch,25,0.0,0.1347626342360497,12.863058775477596
co2c0000367,control,PO8,S1 obj,51,0.0,0.05415702108862303,34.943728763492935
co2c0000367,control,PO8,S2 match,26,0.0,0.11277758952116736,15.493205005398885
co2c0000367,control,PO8,S2 nomatch,25,0.0,0.1481272339836035,12.658160403563368
co2c0000367,control,T8,S1 obj,51,0.0,0.07630784130151035,25.475693541973495
co2c0000367,control,T8,S2 match,26,0.0,0.12497619707500036,13.89148901859551
co2c0000367,control,T8,S2 nomatch,25,0.0,0.179698199008393,10.116299741584596
co2c0000367,control,TP8,S1 obj,51,0.0,0.0648571839599856,30.76674608111795
co2c0000367,control,TP8,S2 match,26,0.0,0.12478126996007692,13.42850361961688
co2c0000367,control,TP8,S2 nomatch,25,0.0,0.14923519854171235,11.68393973494301
co2c0000370,control,P8,S1 obj,56,0.0,0.06476444588031745,29.535849251841753
co2c0000370,control,P8,S2 match,27,0.0,0.11745388847243562,12.905691310484592
co2c0000370,control,P8,S2 nomatch,24,0.0,0.11182384776294393,12.781945867115386
co2c0000370,control,PO8,S1 obj,56,0.0,0.06768100096307497,27.124529358336915
co2c0000370,control,PO8,S2 match,26,0.0,0.12966121177047013,11.611863512336024
co2c0000370,control,PO8,S2 nomatch,24,0.0,0.11839306873503305,12.505464093571321
co2c0000370,control,T8,S1 obj,56,0.0,0.09043618198804426,25.112601197887773
co2c0000370,control,T8,S2 match,27,0.0,0.12016990861400544,14.412370936661501
co2c0000370,control,T8,S2 nomatch,24,0.0,0.1110391799466766,14.38511788445409
co2c0000370,control,TP8,S1 obj,56,0.0,0.08229709178272705,27.017213190128675
co2c0000370,control,TP8,S2 match,27,0.0,0.11914481050469687,13.213330285095457
co2c0000370,control,TP8,S2 nomatch,24,0.0,0.12543174425714534,12.57387086846133
co2c0000371,control,P8,S1 obj,33,0.0,0.11631039017366583,15.55078587742696
co2c0000371,control,P8,S2 match,16,0.0,0.1618188471887238,8.987045700731297
co2c0000371,control,P8,S2 nomatch,9,0.029751818226642166,0.19461427354244568,6.986671199828221
co2c0000371,control,PO8,S1 obj,33,0.0,0.08820821633114843,18.343949962662453
co2c0000371,control,PO8,S2 match,16,0.0,0.14821768318813264,10.666346092020989
co2c0000371,control,PO8,S2 nomatch,9,0.005254886301320058,0.24684126260551256,6.03700723108815
co2c0000371,control,T8,S1 obj,33,0.0,0.11102134061997376,18.13991474282524
co2c0000371,control,T8,S2 match,16,0.0,0.13424863619867267,9.757456974392538
co2c0000371,control,T8,S2 nomatch,9,0.0,0.3180027499684511,4.072495417813422
co2c0000371,control,TP8,S1 obj,33,0.0,0.09845189910014825,17.913281863420963
co2c0000371,control,TP8,S2 match,16,0.0,0.14542370398284696,10.444053258741947
co2c0000371,control,TP8,S2 nomatch,9,0.0,0.30593770279156823,4.749638232006419
co2c0000373,control,P8,S1 obj,37,0.0,0.08521247533804624,22.52081806041751
co2c0000373,control,P8,S2 match,12,0.0,0.21621334650114463,6.572038723964149
co2c0000373,control,P8,S2 nomatch,11,0.026922082965828854,0.17217796227873003,8.957133671463403
co2c0000373,control,PO8,S1 obj,36,0.0,0.05971535154309187,27.922632226543463
co2c0000373,control,PO8,S2 match,12,0.0,0.17720755805692942,8.010618277122333
co2c0000373,control,PO8,S2 nomatch,11,0.03872408988892745,0.13705422847293686,9.85937099892968
co2c0000373,control,T8,S1 obj,37,0.0,0.10002332022538156,18.139452043217307
co2c0000373,control,T8,S2 match,12,0.0,0.23525338153547543,6.848557601032343
co2c0000373,control,T8,S2 nomatch,11,0.0,0.30024238399814007,5.827821815713986
co2c0000373,control,TP8,S1 obj,37,0.0,0.08645327061408625,19.672035166198377
co2c0000373,control,TP8,S2 match,12,0.0,0.24231596231246455,6.179474578441855
co2c0000373,control,TP8,S2 nomatch,11,0.01708199835555431,0.169517538124907,8.56100424067181
co2c0000374,control,P8,S1 obj,51,0.0,0.07748850937912424,24.275139654178567
co2c0000374,control,P8,S2 match,28,0.0,0.0913841997220173,17.353113308802115
co2c0000374,control,P8,S2 nomatch,27,0.0,0.14098724221458825,13.013462882986117
co2c0000374,control,PO8,S1 obj,51,0.0,0.05052222899855366,30.8441858616745
co2c0000374,control,PO8,S2 match,27,0.0,0.10076140626007095,16.178215809154075
co2c0000374,control,PO8,S2 nomatch,25,0.0,0.14668294634547693,12.680540516674682
co2c0000374,control,T8,S1 obj,51,0.0,0.09018711660408249,22.407620251200747
co2c0000374,control,T8,S2 match,28,0.0,0.114611372612681,14.788836486293148
co2c0000374,control,T8,S2 nomatch,27,0.0,0.15432485468313806,10.567615954024795
co2c0000374,control,TP8,S1 obj,51,0.0,0.08278049337085523,22.949594833737525
co2c0000374,control,TP8,S2 match,28,0.0,0.07814497022870683,20.51420714378924
co2c0000374,control,TP8,S2 nomatch,27,0.0,0.15130074716647168,11.03733775247796
co2c0000378,control,P8,S1 obj,43,0.0,0.10263433361896407,17.388408535104524
co2c0000378,control,P8,S2 match,15,0.0,0.19012189118636186,7.612355734979969
co2c0000378,control,P8,S2 nomatch,20,0.0,0.24779980044413735,7.7988010173652995
co2c0000378,control,PO8,S1 obj,41,0.0,0.1336979264123162,16.012291774589603
co2c0000378,control,PO8,S2 match,14,0.0,0.21289745285902853,7.550371801635998
co2c0000378,control,PO8,S2 nomatch,20,0.0,0.2671699322724806,6.930673238763086
co2c0000378,control,T8,S1 obj,43,0.0,0.11644114917979058,17.657560588738445
co2c0000378,control,T8,S2 match,15,0.0,0.20556846431941692,7.843334003217653
co2c0000378,control,T8,S2 nomatch,20,0.0,0.18147536780195503,8.36330350102514
co2c0000378,control,TP8,S1 obj,43,0.0,0.09978685745438101,19.50684560342891
co2c0000378,control,TP8,S2 match,15,0.0,0.1717096333868949,8.239351773977162
co2c0000378,control,TP8,S2 nomatch,20,0.0,0.23123266036062498,8.728823212213666
co2c0000379,control,P8,S1 obj,50,0.0,0.07594987742357344,29.296581594047332
co2c0000379,control,P8,S2 match,24,0.0,0.1373446636356605,13.630338718882351
co2c0000379,control,P8,S2 nomatch,24,0.0,0.16925969260716753,13.278163918639809
co2c0000379,control,PO8,S1 obj,50,0.0,0.06463758092212192,33.236913586216005
co2c0000379,control,PO8,S2 match,24,0.0,0.12876503238080098,14.555994246248682
co2c0000379,control,PO8,S2 nomatch,24,0.0,0.13865542661285732,15.141197232651507
co2c0000379,control,T8,S1 obj,50,0.0,0.09213196552067524,22.516731035917427
co2c0000379,control,T8,S2 match,24,0.0,0.13595922714452519,11.874682204888629
co2c0000379,control,T8,S2 nomatch,24,0.0,0.11861335512159704,13.76649811937836
co2c0000379,control,TP8,S1 obj,50,0.0,0.07547579172346433,23.982558018982825
co2c0000379,control,TP8,S2 match,24,0.0,0.11842853082017223,14.353287210493098
co2c0000379,control,TP8,S2 nomatch,24,0.0,0.1798782591237881,12.451954267760497
co2c0000381,control,P8,S1 obj,52,0.0,0.08945303305686249,22.95712311855405
co2c0000381,control,P8,S2 match,25,0.0,0.12025475314497679,15.556488473020796
co2c0000381,control,P8,S2 nomatch,24,0.0,0.11376257454676736,13.617497824029135
co2c0000381,control,PO8,S1 obj,52,0.0,0.07713930721507217,26.635723690416857
co2c0000381,control,PO8,S2 match,25,0.0,0.084453756205985,16.866688588741557
co2c0000381,control,PO8,S2 nomatch,24,0.0,0.13499042964743632,14.328886462013951
co2c0000381,control,T8,S1 obj,52,0.0,0.07037349318855625,27.86562983208763
co2c0000381,control,T8,S2 match,25,0.0,0.1027557659472989,17.080973681977856
co2c0000381,control,T8,S2 nomatch,24,0.0,0.09967711845644056,15.532287646057789
co2c0000381,control,TP8,S1 obj,52,0.0,0.08510354892672474,24.365496867614155
co2c0000381,control,TP8,S2 match,25,0.0,0.1064513328593277,16.09704004378552
co2c0000381,control,TP8,S2 nomatch,24,0.0,0.1003780560945021,14.395916512499179
co2c0000382,control,P8,S1 obj,54,0.0,0.05930782224471071,34.070925402248115
co2c0000382,control,P8,S2 match,28,0.0,0.1261189732426645,15.425691973667563
co2c0000382,control,P8,S2 nomatch,27,0.0,0.07546438936767184,22.25978793448943
co2c0000382,control,PO8,S1 obj,54,0.0,0.049311549767485384,36.2084825493014
co2c0000382,control,PO8,S2 match,28,0.0,0.1029533512662076,16.611149863360847
co2c0000382,control,PO8,S2 nomatch,27,0.0,0.08966420533617242,18.214374747105968
co2c0000382,control,T8,S1 obj,54,0.0,0.06678857096187017,26.635183140000095
co2c0000382,control,T8,S2 match,28,0.0,0.1283344031416412,13.586757507370752
co2c0000382,control,T8,S2 nomatch,27,0.0,0.08541390229509536,17.72609762675265
co2c0000382,control,TP8,S1 obj,54,0.0,0.06741374958292876,31.826190555024723
co2c0000382,control,TP8,S2 match,28,0.0,0.12458744851092028,14.350967716741287
co2c0000382,control,TP8,S2 nomatch,27,0.0,0.08335536535200397,19.80357151740952
co2c0000383,control,P8,S1 obj,49,0.0,0.08180006062418942,23.07355144807666
co2c0000383,control,P8,S2 match,29,0.0,0.10888917225420432,14.448729543469943
co2c0000383,control,P8,S2 nomatch,26,0.0,0.11059998250721863,16.774266154906233
co2c0000383,control,PO8,S1 obj,49,0.0,0.0779032795931843,22.339722417488517
co2c0000383,control,PO8,S2 match,29,0.0,0.12036027801115787,12.998547564810638
co2c0000383,control,PO8,S2 nomatch,26,0.0,0.1381047352162315,13.445298771604596
co2c0000383,control,T8,S1 obj,49,0.0,0.06765228016753058,23.88013687417616
co2c0000383,control,T8,S2 match,29,0.0,0.13571008629658418,15.331273057485287
co2c0000383,control,T8,S2 nomatch,26,0.0,0.1344697905846441,13.903282148874268
co2c0000383,control,TP8,S1 obj,49,0.0,0.08335803486772146,21.35403439918672
co2c0000383,control,TP8,S2 match,29,0.0,0.11141721662844023,16.371561176092037
co2c0000383,control,TP8,S2 nomatch,26,0.0,0.12633793737566087,14.702722122533185
co2c0000384,control,P8,S1 obj,42,0.0,0.05831984108890671,27.900352724710142
co2c0000384,control,P8,S2 match,22,0.0,0.11810987219831545,13.298476226416186
co2c0000384,control,P8,S2 nomatch,24,0.0,0.1698332940490903,10.43059075838546
co2c0000384,control,PO8,S1 obj,42,0.0,0.056303458611360754,29.350619668249173
co2c0000384,control,PO8,S2 match,22,0.0,0.11827218921946135,13.93527779474327
co2c0000384,control,PO8,S2 nomatch,24,0.0,0.15128748282655163,11.777353502049463
co2c0000384,control,T8,S1 obj,42,0.0,0.10442493487585552,20.13378540597679
co2c0000384,control,T8,S2 match,22,0.0,0.1351740673887174,11.941080890513414
co2c0000384,control,T8,S2 nomatch,24,0.0,0.13959663883310336,10.770537869458792
co2c0000384,control,TP8,S1 obj,42,0.0,0.07560465806625978,22.422387299129237
co2c0000384,control,TP8,S2 match,22,0.0,0.13412701895262083,11.04651379483978
co2c0000384,control,TP8,S2 nomatch,24,0.0,0.1637174912323391,11.132108491234913
co2c0000387,control,P8,S1 obj,53,0.0,0.035743130280439316,44.446173995563605
co2c0000387,control,P8,S2 match,22,0.0,0.17588097579469472,11.426142815682041
co2c0000387,control,P8,S2 nomatch,22,0.0,0.08002155808336071,17.90204701744704
co2c0000387,control,PO8,S1 obj,53,0.0,0.03691501200737054,43.24954016689012
co2c0000387,control,PO8,S2 match,22,0.0,0.16382638030270086,12.462679279536209
co2c0000387,control,PO8,S2 nomatch,22,0.0,0.08170697187955712,17.836822210222785
co2c0000387,control,T8,S1 obj,53,0.0,0.06921033713357393,25.92630464716634
co2c0000387,control,T8,S2 match,23,0.0,0.20916635299203604,10.289171348578531
co2c0000387,control,T8,S2 nomatch,22,0.0,0.10273913714259507,14.908461218084852
co2c0000387,control,TP8,S1 obj,53,0.0,0.042409204941670366,38.08402497910185
co2c0000387,control,TP8,S2 match,23,0.0,0.15460673404417358,11.917014234098557
co2c0000387,control,TP8,S2 nomatch,22,0.0,0.13456361323778435,14.048815538186364
co2c0000388,control,P8,S1 obj,24,0.0,0.14265517650196008,13.460283250179272
co2c0000388,control,P8,S2 match,24,0.0,0.10489967396075593,15.04790806869845
co2c0000388,control,P8,S2 nomatch,18,0.0,0.23644247164426854,7.498542236048997
co2c0000388,control,PO8,S1 obj,24,0.0,0.12947475583120843,13.827984271803755
co2c0000388,control,PO8,S2 match,24,0.0,0.11009759037684978,14.897004079366749
co2c0000388,control,PO8,S2 nomatch,18,0.0,0.23017764153800524,7.813153320996002
co2c0000388,control,T8,S1 obj,24,0.0,0.1791469794255896,11.703299160227157
co2c0000388,control,T8,S2 match,24,0.0,0.08659592402099281,16.037623680435008
co2c0000388,control,T8,S2 nomatch,18,0.0,0.26737238285276094,6.537301673339917
co2c0000388,control,TP8,S1 obj,24,0.0,0.14593449828139976,12.322021613780871
co2c0000388,control,TP8,S2 match,24,0.0,0.10084201671919757,14.974630201673836
co2c0000388,control,TP8,S2 nomatch,18,0.0,0.24661050134241103,6.8761240395905725
co2c0000389,control,P8,S1 obj,51,0.0,0.06286536919746336,27.475287098224868
co2c0000389,control,P8,S2 match,23,0.0,0.16705167266480583,10.345832042361375
co2c0000389,control,P8,S2 nomatch,25,0.0,0.10538354727653257,13.779702730032191
co2c0000389,control,PO8,S1 obj,51,0.0,0.06575536889220943,27.18097911391697
co2c0000389,control,PO8,S2 match,23,0.0,0.18301100671950263,9.516517960663068
co2c0000389,control,PO8,S2 nomatch,25,0.0,0.153346415809821,13.517708792667985
co2c0000389,control,T8,S1 obj,51,0.0,0.09788013550062609,22.478241583032407
co2c0000389,control,T8,S2 match,23,0.0,0.19580080863897026,9.934769605595061
co2c0000389,control,T8,S2 nomatch,25,0.0,0.1513779355223052,11.291246634412918
co2c0000389,control,TP8,S1 obj,51,0.0,0.07712135907400149,24.57214839995974
co2c0000389,control,TP8,S2 match,23,0.0,0.1866838054372363,10.499106333156709
co2c0000389,control,TP8,S2 nomatch,25,0.0,0.1493090261320561,13.401701273074039
co2c0000390,control,P8,S1 obj,18,0.0,0.22796372413372634,9.014202532161763
co2c0000390,control,P8,S2 match,19,0.0,0.13718502271889907,12.53316205406005
co2c0000390,control,P8,S2 nomatch,21,0.0,0.1137664105784577,13.6694325521893
co2c0000390,control,PO8,S1 obj,18,0.0,0.17465326021875743,10.408026538556093
co2c0000390,control,PO8,S2 match,19,0.0,0.12302635603258329,13.592866555840091
co2c0000390,control,PO8,S2 nomatch,21,0.0,0.13713012381397607,12.597519591050823
co2c0000390,control,T8,S1 obj,18,0.0,0.19940632553946994,8.428582456869709
co2c0000390,control,T8,S2 match,19,0.0,0.1270607209086407,12.432785331302968
co2c0000390,control,T8,S2 nomatch,21,0.0,0.19447298348597453,10.1278967006998
co2c0000390,control,TP8,S1 obj,18,0.0,0.2937319349429776,6.842341369097278
co2c0000390,control,TP8,S2 match,19,0.0,0.1181202408301968,11.86287693403705
co2c0000390,control,TP8,S2 nomatch,21,0.0,0.1145410926723251,14.020372295487642
co2c0000391,control,P8,S1 obj,12,0.0,0.18705586379928124,9.09147400450485
co2c0000391,control,P8,S2 match,11,0.00033934503596526355,0.22060134007592708,7.851779261222647
co2c0000391,control,P8,S2 nomatch,18,0.0,0.1499883267174094,10.291118093366071
co2c0000391,control,PO8,S1 obj,12,0.0,0.18456029559106177,8.43621938287564
co2c0000391,control,PO8,S2 match,11,0.0,0.21994934746765438,6.915344465413275
co2c0000391,control,PO8,S2 nomatch,18,0.0,0.14053334825486044,10.094508793891258
co2c0000391,control,T8,S1 obj,11,0.0,0.4479945462778724,3.644905811470863
co2c0000391,control,T8,S2 match,11,0.002127202129309218,0.27809975708041174,6.573258272747245
co2c0000391,control,T8,S2 nomatch,17,0.0,0.20254546259788142,9.699656632319284
co2c0000391,control,TP8,S1 obj,12,0.0,0.24938827291807486,5.729280383101951
co2c0000391,control,TP8,S2 match,11,0.023592506499318204,0.2275123869078506,7.007934018565662
co2c0000391,control,TP8,S2 nomatch,18,0.0,0.14008417051026856,11.273012054314345
co2c0000392,control,P8,S1 obj,51,0.0,0.05175497088170074,34.924568284218324
co2c0000392,control,P8,S2 match,24,0.0,0.10080145424064718,17.570579656032585
co2c0000392,control,P8,S2 nomatch,24,0.0,0.18170122835517788,11.888412760732363
co2c0000392,control,PO8,S1 obj,51,0.0,0.05972323410136683,35.019458228743765
co2c0000392,control,PO8,S2 match,24,0.002925433545762085,0.10526702339842174,16.53084687763678
co2c0000392,control,PO8,S2 nomatch,24,0.0,0.1969478319932481,11.858534869613491
co2c0000392,control,T8,S1 obj,51,0.0,0.09066184563079738,23.356321932600107
co2c0000392,control,T8,S2 match,24,0.0,0.2849740776978327,6.710789451597391
co2c0000392,control,T8,S2 nomatch,24,0.0,0.16268815754780086,12.487271230535535
co2c0000392,control,TP8,S1 obj,51,0.0,0.0700407275522183,29.905631986549984
co2c0000392,control,TP8,S2 match,24,0.0031760574980121987,0.08598093409057235,18.51515228236487
co2c0000392,control,TP8,S2 nomatch,24,0.0,0.1423945948863521,12.321395492563779
co2c0000393,control,P8,S1 obj,50,0.0,0.05961565872672992,28.82916723343747
co2c0000393,control,P8,S2 match,29,0.0,0.11263614850019013,15.620023877416921
co2c0000393,control,P8,S2 nomatch,30,0.0,0.06615554669932458,24.679745280060533
co2c0000393,control,PO8,S1 obj,50,0.0,0.053129652375893066,29.064246927716358
co2c0000393,control,PO8,S2 match,29,0.0,0.10931525336599984,17.281489182799962
co2c0000393,control,PO8,S2 nomatch,30,0.0,0.06782370937153383,23.313436063400612
co2c0000393,control,T8,S1 obj,50,0.0,0.06717600861811981,24.75279273496216
co2c0000393,control,T8,S2 match,29,0.0,0.11019812470910328,16.871759480699374
co2c0000393,control,T8,S2 nomatch,30,0.0,0.07501041664960408,21.765466856711786
co2c0000393,control,TP8,S1 obj,50,0.0,0.042421970950961466,36.10094832816574
co2c0000393,control,TP8,S2 match,29,0.0,0.12103325768429324,16.51050708121278
co2c0000393,control,TP8,S2 nomatch,30,0.0,0.07818016806957437,20.925853118199647
co2c0000394,control,P8,S1 obj,48,0.0,0.06397842489319679,26.60490746968785
co2c0000394,control,P8,S2 match,18,0.0,0.19556186450727878,10.602607356214444
co2c0000394,control,P8,S2 nomatch,18,0.0,0.12844828690768972,10.99116856400622
co2c0000394,control,PO8,S1 obj,47,0.0,0.0677474689751509,25.95487325188116
co2c0000394,control,PO8,S2 match,17,0.0,0.1289285596490829,11.458159127127557
co2c0000394,control,PO8,S2 nomatch,18,0.0,0.11805115010629585,13.227580689369695
